,Rnd,Pick,Age,To,CareerAV,DraftedAV,GamesPlayed,Pass Completions,Pass Attempts,Passing Yards,Passing Touchdowns,Thrown Interceptions,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Receptions,Receiving Yards,Receiving Touchdowns,Solo,Interceptions (DEF),Sacks,College,College_code
3959,4,136,24.0,2020.0,3.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.16666666666666666,Mississippi,139
3960,4,137,22.0,2020.0,6.0,6.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7674418604651163,17.13953488372093,0.09302325581395349,0.023255813953488372,0.0,0.0,Stanford,225
3962,5,139,22.0,2019.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.1111111111111111,Miami (FL),131
3963,5,140,23.0,2020.0,9.0,9.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.275,0.025,0.2,Michigan,133
3964,5,141,23.0,2020.0,4.0,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3695652173913043,0.0,0.021739130434782608,Central Florida,38
3965,5,142,21.0,2020.0,6.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1219512195121952,0.04878048780487805,0.024390243902439025,Kansas St.,106
3966,5,143,22.0,2020.0,12.0,12.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.03125,0.046875,Purdue,195
3967,5,144,22.0,2020.0,2.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5897435897435898,6.615384615384615,0.05128205128205128,0.38461538461538464,0.0,0.02564102564102564,Pennsylvania,188
3968,5,145,21.0,2020.0,18.0,18.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.186046511627907,0.023255813953488372,0.18604651162790697,Delaware,56
3969,5,146,23.0,2020.0,13.0,13.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.738095238095238,0.07142857142857142,0.047619047619047616,Oklahoma St.,182
3970,5,147,23.0,2020.0,6.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.0,0.0,Virginia,257
3971,5,148,22.0,2020.0,4.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1764705882352942,0.0,0.0,Penn St.,187
3972,5,149,22.0,2020.0,8.0,8.0,48.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.1875,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,Texas,234
3973,5,150,23.0,2020.0,6.0,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.054054054054054,0.0,0.17567567567567569,Memphis,130
3974,5,151,23.0,2020.0,5.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4666666666666666,0.0,0.0,Illinois St.,97
3975,5,152,23.0,2020.0,2.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,2.2,0.03333333333333333,0.5333333333333333,0.03333333333333333,0.0,Arizona,12
3976,5,153,23.0,2020.0,10.0,10.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oregon,184
3977,5,154,24.0,2020.0,3.0,3.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.2765957446808511,0.0,1.0,0.0,0.02127659574468085,Jacksonville St.,103
3978,5,155,23.0,2020.0,7.0,7.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UCLA,249
3979,5,156,23.0,2020.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7368421052631579,6.2105263157894735,0.10526315789473684,0.05263157894736842,0.0,0.0,Wisconsin,283
3980,5,157,23.0,2020.0,4.0,4.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6808510638297872,7.0,0.02127659574468085,0.06382978723404255,0.0,0.0,Central Michigan,39
3981,5,158,22.0,2020.0,2.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,0.0,0.047619047619047616,Virginia,257
3982,5,159,22.0,2020.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,3.8333333333333335,0.0,0.0,0.0,0.0,Northern Iowa,175
3983,5,160,23.0,2020.0,2.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.125,Oklahoma,181
3984,5,161,23.0,2020.0,8.0,8.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0416666666666667,0.0,0.010416666666666666,Maryland,126
3986,5,163,21.0,2020.0,6.0,6.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.574468085106383,0.0,0.14893617021276595,Virginia Tech,259
3987,5,164,22.0,2020.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,0.0,0.0,Wisconsin,283
3988,5,165,22.0,2020.0,7.0,7.0,42.0,0.09523809523809523,0.11904761904761904,0.8333333333333334,0.0,0.023809523809523808,3.119047619047619,10.928571428571429,0.023809523809523808,1.9523809523809523,13.095238095238095,0.09523809523809523,0.023809523809523808,0.0,0.0,North Carolina St.,168
3989,5,166,23.0,2020.0,15.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,-0.14705882352941177,0.0,0.0,0.0,0.0,Virginia Tech,259
3990,5,167,23.0,2020.0,8.0,-1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,Auburn,20
3991,5,168,22.0,2020.0,5.0,5.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ohio St.,180
3992,5,169,24.0,2020.0,8.0,8.0,45.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,21.133333333333333,0.08888888888888889,0.7777777777777778,5.177777777777778,0.0,0.06666666666666667,0.0,0.0,Mississippi,139
3993,5,170,23.0,2020.0,6.0,6.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5142857142857142,0.14285714285714285,0.0,Western Michigan,277
3995,5,172,22.0,2020.0,6.0,6.0,48.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,Alabama,5
3996,5,173,23.0,2020.0,2.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,2.4705882352941178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Florida,69
3997,5,174,23.0,2020.0,14.0,14.0,48.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.0625,0.0,2.0208333333333335,35.895833333333336,0.20833333333333334,0.041666666666666664,0.0,0.0,South Florida,218
3998,6,175,23.0,2020.0,3.0,3.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,13.129032258064516,0.03225806451612903,0.03225806451612903,0.0,0.0,Texas A&M,235
3999,6,176,21.0,2019.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,3.75,10.375,0.0,0.25,3.375,0.0,0.0,0.0,0.0,Tennessee,231
4000,6,177,23.0,2018.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.08333333333333333,Wake Forest,261
4002,6,179,23.0,2020.0,2.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0476190476190477,0.0,0.0,Tulane,245
4003,6,180,23.0,2020.0,7.0,7.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.1,Connecticut,52
4004,6,181,23.0,2020.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3181818181818182,0.0,0.0,Utah,253
4006,6,183,22.0,2018.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arizona St.,13
4007,6,184,24.0,2020.0,7.0,7.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Florida,69
4008,6,185,22.0,2020.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,8.266666666666667,0.0,0.0,0.0,0.0,Clemson,47
4009,6,186,22.0,2020.0,5.0,2.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6136363636363636,0.0,0.2159090909090909,Temple,230
4010,6,187,21.0,2020.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.1875,2.15625,0.0,0.78125,3.53125,0.0,0.03125,0.0,0.0,Clemson,47
4011,6,188,24.0,2019.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,Louisiana,118
4012,6,189,21.0,2018.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boston Col.,28
4013,6,190,21.0,2020.0,6.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.590909090909091,0.0,0.11363636363636363,Texas,234
4015,6,192,22.0,2019.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Maine,121
4016,6,193,22.0,2019.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,Indiana,98
4017,6,194,22.0,2020.0,12.0,12.0,47.0,0.02127659574468085,0.0425531914893617,0.8297872340425532,0.02127659574468085,0.0,0.1276595744680851,0.44680851063829785,0.0,2.702127659574468,27.5531914893617,0.10638297872340426,0.1702127659574468,0.0,0.0,LSU,109
4018,6,195,23.0,2020.0,15.0,15.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875,0.0,0.09375,Rutgers,199
4019,6,196,22.0,2020.0,2.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,Central Arkansas,37
4020,6,197,22.0,2020.0,7.0,7.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5217391304347827,0.021739130434782608,0.05434782608695652,Alabama,5
4021,6,198,21.0,2020.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,Tennessee,231
4022,6,199,23.0,2019.0,1.0,0.0,3.0,15.666666666666666,24.333333333333332,138.66666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Washington St.,264
4023,6,200,23.0,2020.0,13.0,13.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.617021276595745,0.0425531914893617,0.06382978723404255,Yale,286
4024,6,201,23.0,2020.0,6.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,4.862068965517241,21.344827586206897,0.20689655172413793,1.6896551724137931,14.344827586206897,0.034482758620689655,0.0,0.0,0.0,Louisiana Tech,119
4025,6,202,23.0,2020.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,Wisconsin,283
4027,6,204,24.0,2020.0,2.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,1.411764705882353,4.294117647058823,0.029411764705882353,0.5882352941176471,4.705882352941177,0.0,0.4117647058823529,0.0,0.0,Virginia St.,258
4028,6,205,23.0,2018.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Louisville,120
4029,6,206,23.0,2020.0,5.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCU,228
4030,6,207,21.0,2020.0,3.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.5,0.0,1.1666666666666667,18.541666666666668,0.041666666666666664,0.041666666666666664,0.0,0.0,Notre Dame,178
4031,6,208,22.0,2020.0,1.0,1.0,22.0,0.09090909090909091,0.09090909090909091,1.0454545454545454,0.045454545454545456,0.0,0.13636363636363635,-0.5454545454545454,0.0,1.0,10.681818181818182,0.09090909090909091,0.045454545454545456,0.0,0.0,Boise St.,27
4032,6,209,22.0,2020.0,2.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36666666666666664,0.0,0.0,Southern Miss,221
4033,6,210,22.0,2020.0,4.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.90625,0.0,1.34375,15.90625,0.09375,0.03125,0.0,0.0,Miami (FL),131
4034,6,211,22.0,2020.0,2.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8148148148148148,8.37037037037037,0.18518518518518517,0.0,0.0,0.0,Mississippi St.,140
4035,6,212,23.0,2020.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wagner,260
4036,6,213,23.0,2018.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Appalachian St.,11
4037,6,214,23.0,2020.0,3.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4146341463414634,0.0,0.0,Stanford,225
4038,6,215,23.0,2020.0,20.0,20.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alabama,5
4040,6,217,23.0,2019.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,Washington,263
4044,7,221,22.0,2020.0,9.0,9.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7804878048780488,0.0,0.0,Houston,91
4046,7,223,23.0,2019.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,Temple,230
4047,7,224,23.0,2020.0,1.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.06060606060606061,0.0,0.8484848484848485,8.06060606060606,0.06060606060606061,0.0,0.0,0.0,Georgia,78
4048,7,225,22.0,2020.0,6.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,California,34
4050,7,227,24.0,2019.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ohio,179
4051,7,228,23.0,2019.0,2.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,15.0,0.05555555555555555,0.0,0.0,0.0,Oklahoma St.,182
4052,7,229,22.0,2020.0,12.0,12.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.0,New Mexico,159
4053,7,230,22.0,2020.0,9.0,9.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7241379310344827,0.0,0.06896551724137931,Wisconsin,283
4054,7,231,22.0,2019.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1875,0.0,0.0,TCU,228
4055,7,232,23.0,2018.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,California,34
4056,7,233,21.0,2020.0,4.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4057,7,234,21.0,2020.0,2.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45161290322580644,0.0,0.0,North Carolina,165
4058,7,235,22.0,2020.0,5.0,5.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,Syracuse,227
4059,7,236,23.0,2020.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,13.571428571428571,58.285714285714285,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.0,Alabama,5
4060,7,237,22.0,2019.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.7,0.0,0.1,0.0,0.0,San Diego St.,209
4061,7,238,23.0,2020.0,6.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.18,Ferris St.,68
4062,7,239,24.0,2020.0,3.0,3.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,Mississippi St.,140
4063,7,240,23.0,2020.0,7.0,7.0,40.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.025,0.0,0.95,17.225,0.075,0.025,0.0,0.0,Middle Tenn. St.,136
4064,7,241,22.0,2020.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.05,0.0,Virginia Tech,259
4066,7,243,22.0,2020.0,4.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3255813953488371,0.0,0.0,Western Carolina,274
4067,7,244,23.0,2018.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,SMU,202
4068,7,245,22.0,2020.0,5.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LSU,109
4070,7,247,23.0,2020.0,7.0,7.0,46.0,0.06521739130434782,0.06521739130434782,0.43478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,Mississippi St.,140
4072,7,249,23.0,2020.0,0.0,0.0,6.0,0.16666666666666666,0.5,1.1666666666666667,0.0,0.0,1.1666666666666667,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Toledo,242
4073,7,250,22.0,2020.0,3.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0555555555555556,17.38888888888889,0.05555555555555555,0.0,0.0,0.0,Florida St.,72
4074,7,251,22.0,2020.0,7.0,7.0,29.0,0.0,0.0,0.0,0.0,0.0,4.758620689655173,23.310344827586206,0.06896551724137931,1.4827586206896552,11.379310344827585,0.0,0.034482758620689655,0.0,0.0,Northwestern,176
4076,7,253,21.0,2020.0,5.0,5.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0714285714285716,27.142857142857142,0.03571428571428571,0.0,0.0,0.0,Florida St.,72
4077,7,254,23.0,2020.0,3.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cincinnati,45
4079,7,256,22.0,2020.0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,2.1875,17.0625,0.125,0.0,0.0,0.0,SMU,202
4080,1,1,22.0,2020.0,30.0,30.0,32.0,22.625,34.375,240.40625,1.4375,0.75,7.0625,42.59375,0.46875,0.0,0.0,0.0,0.0,0.0,0.0,Oklahoma,181
4081,1,2,21.0,2020.0,13.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9444444444444444,0.05555555555555555,0.5,Ohio St.,180
4082,1,3,21.0,2020.0,12.0,12.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8076923076923077,0.0,0.36538461538461536,Alabama,5
4083,1,4,22.0,2020.0,11.0,11.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6153846153846154,0.0,0.25,Clemson,47
4084,1,5,21.0,2020.0,23.0,23.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.535714285714286,0.03571428571428571,0.4107142857142857,LSU,109
4085,1,6,22.0,2020.0,18.0,18.0,27.0,20.88888888888889,33.592592592592595,221.11111111111111,1.2962962962962963,0.8148148148148148,4.074074074074074,26.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,Duke,60
4086,1,7,22.0,2020.0,9.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5833333333333333,0.0,0.5416666666666666,Kentucky,108
4087,1,8,22.0,2020.0,8.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,3.5357142857142856,38.92857142857143,0.2857142857142857,0.0,0.0,0.0,Iowa,100
4088,1,9,21.0,2020.0,13.0,13.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46875,0.0,0.25,Houston,91
4089,1,10,21.0,2020.0,12.0,12.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.190476190476191,0.09523809523809523,0.09523809523809523,Michigan,133
4090,1,11,21.0,2020.0,4.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alabama,5
4091,1,12,21.0,2020.0,5.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.032258064516129,0.0,0.22580645161290322,Michigan,133
4092,1,13,23.0,2020.0,11.0,11.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,1.9333333333333333,0.03333333333333333,0.11666666666666667,Clemson,47
4093,1,14,22.0,2020.0,11.0,11.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boston Col.,28
4094,1,15,22.0,2020.0,3.0,3.0,16.0,16.6875,27.75,175.25,0.75,0.875,2.5,9.1875,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,Ohio St.,180
4095,1,16,21.0,2020.0,11.0,11.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7419354838709677,0.0,0.532258064516129,Florida St.,72
4096,1,17,21.0,2020.0,15.0,15.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6875,0.0,0.203125,Clemson,47
4097,1,18,24.0,2020.0,16.0,16.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,-0.125,0.0,0.0,0.0,0.0,North Carolina St.,168
4098,1,19,22.0,2020.0,11.0,11.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.20833333333333334,Mississippi St.,140
4099,1,20,21.0,2020.0,8.0,8.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,-0.3870967741935484,0.0,3.2903225806451615,39.83870967741935,0.1935483870967742,0.0,0.0,0.0,Iowa,100
4100,1,21,22.0,2020.0,11.0,11.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3793103448275863,0.20689655172413793,0.034482758620689655,Maryland,126
4101,1,22,23.0,2019.0,3.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Washington St.,264
4102,1,23,23.0,2020.0,11.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alabama St.,7
4103,1,24,21.0,2020.0,16.0,16.0,28.0,0.0,0.0,0.0,0.0,0.0,18.392857142857142,79.10714285714286,0.6785714285714286,1.8928571428571428,14.428571428571429,0.0,0.0,0.0,0.0,Alabama,5
4104,1,25,22.0,2020.0,17.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,3.466666666666667,45.1,0.5,0.0,0.0,0.0,Oklahoma,181
4105,1,26,23.0,2020.0,16.0,16.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84375,0.03125,0.5,Mississippi St.,140
4106,1,27,22.0,2020.0,5.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.357142857142857,0.14285714285714285,0.0,Mississippi St.,140
4107,1,28,22.0,2020.0,8.0,8.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9032258064516129,0.0,0.16129032258064516,Notre Dame,178
4108,1,29,23.0,2020.0,7.0,7.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.1111111111111111,TCU,228
4109,1,30,22.0,2020.0,5.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888888888888889,0.0,0.05555555555555555,Georgia,78
4110,1,31,24.0,2020.0,15.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,-0.1,0.0,0.0,0.0,0.0,Washington,263
4111,1,32,21.0,2020.0,4.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.3333333333333335,0.0,2.142857142857143,19.714285714285715,0.19047619047619047,0.0,0.0,0.0,Arizona St.,13
4112,2,33,21.0,2020.0,9.0,9.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4193548387096775,0.03225806451612903,0.06451612903225806,Washington,263
